Origin,Origin_Pop,Destination,Destination_Pop,Travel_Time
BINZA,190494,KAMBALA,126742,30443.0
BIRAMBIZO,398438,KAMBALA,126742,30419.0
BIRINGI,125472,KAMBALA,126742,11786.0
BOGA,69412,KAMBALA,126742,15203.0
BUNIA,274563,KAMBALA,126742,6542.0
BUTEMBO,326616,KAMBALA,126742,17915.0
DAMAS,119532,KAMBALA,126742,10938.0
DRODRO,158491,KAMBALA,126742,7158.0
FATAKI,131340,KAMBALA,126742,4206.0
GETHY,191018,KAMBALA,126742,11162.0
GOMA,260035,KAMBALA,126742,30889.0
ITEBERO,183913,KAMBALA,126742,46533.0
JIBA,140335,KAMBALA,126742,6776.0
KALUNGUTA,206145,KAMBALA,126742,16140.0
KAMANGO,109141,KAMBALA,126742,17157.0
KARISIMBI,518302,KAMBALA,126742,30465.0
KATWA,424920,KAMBALA,126742,17935.0
KAYNA,362851,KAMBALA,126742,26704.0
KIBIRIZI,331604,KAMBALA,126742,25602.0
KIBUA,104917,KAMBALA,126742,41145.0
KILO,57244,KAMBALA,126742,7629.0
KIROTSHE,452929,KAMBALA,126742,33272.0
KITOYI,22000,KAMBALA,126742,36850.0
KOMANDA,189251,KAMBALA,126742,11571.0
KYONDO,222254,KAMBALA,126742,20772.0
LAYBO,145111,KAMBALA,126742,15499.0
LINGA,151032,KAMBALA,126742,6248.0
LITA,131251,KAMBALA,126742,9938.0
LOGO,246325,KAMBALA,126742,5212.0
LOLWA,46878,KAMBALA,126742,14270.0
LUBERO,274996,KAMBALA,126742,21661.0
MABALAKO,192291,KAMBALA,126742,26882.0
MAHAGI,178740,KAMBALA,126742,10999.0
MAMBASA,98208,KAMBALA,126742,16686.0
MANDIMA,141513,KAMBALA,126742,25033.0
MANGALA,94886,KAMBALA,126742,12080.0
MANGUREDJIPA,74827,KAMBALA,126742,28190.0
MASEREKA,183527,KAMBALA,126742,20383.0
MASISI,423301,KAMBALA,126742,37715.0
MONGBWALU,136572,KAMBALA,126742,9446.0
MUSIENENE,257600,KAMBALA,126742,21646.0
MUTWANGA,256179,KAMBALA,126742,19301.0
MWESO,404625,KAMBALA,126742,32300.0
NIA-NIA,73073,KAMBALA,126742,26745.0
NIZI,145051,KAMBALA,126742,6659.0
NYANKUNDE,100299,KAMBALA,126742,10629.0
NYARAMBE,238825,KAMBALA,126742,21938.0
NYIRAGONGO,635148,KAMBALA,126742,29677.0
OICHA,347253,KAMBALA,126742,14114.0
PINGA,156081,KAMBALA,126742,31247.0
RETHY,205135,KAMBALA,126742,5371.0
RIMBA,216446,KAMBALA,126742,4958.0
RUTSHURU,293634,KAMBALA,126742,27518.0
RWAMPARA,137286,KAMBALA,126742,9249.0
RWANGUBA,268948,KAMBALA,126742,28055.0
TCHOMIA,113035,KAMBALA,126742,44323.0
VUHOVI,125530,KAMBALA,126742,17696.0
WALIKALE,162523,KAMBALA,126742,45721.0
ADI,165627,KARISIMBI,518302,48352.0
ADJA,129346,KARISIMBI,518302,42530.0
ALIMBONGO,227787,KARISIMBI,518302,13601.0
ANGUMU,168048,KARISIMBI,518302,36073.0
ARIWARA,206104,KARISIMBI,518302,43707.0
ARU,185456,KARISIMBI,518302,39047.0
AUNGBA,161978,KARISIMBI,518302,36285.0
BAMBO,156395,KARISIMBI,518302,6291.0
BAMBU-MINES,152322,KARISIMBI,518302,25748.0
BENI,395029,KARISIMBI,518302,14983.0
BIENA,122726,KARISIMBI,518302,17091.0
BINZA,190494,KARISIMBI,518302,8188.0
BIRAMBIZO,398438,KARISIMBI,518302,6404.0
BIRINGI,125472,KARISIMBI,518302,36433.0
BOGA,69412,KARISIMBI,518302,21996.0
BUNIA,274563,KARISIMBI,518302,23922.0
BUTEMBO,326616,KARISIMBI,518302,12550.0
DAMAS,119532,KARISIMBI,518302,30307.0
DRODRO,158491,KARISIMBI,518302,29200.0
FATAKI,131340,KARISIMBI,518302,28751.0
GETHY,191018,KARISIMBI,518302,25426.0
GOMA,260035,KARISIMBI,518302,424.0
ITEBERO,183913,KARISIMBI,518302,16068.0
JIBA,140335,KARISIMBI,518302,30764.0
KALUNGUTA,206145,KARISIMBI,518302,15337.0
KAMANGO,109141,KARISIMBI,518302,18532.0
KAMBALA,126742,KARISIMBI,518302,30465.0
KATWA,424920,KARISIMBI,518302,12530.0
KAYNA,362851,KARISIMBI,518302,10875.0
KIBIRIZI,331604,KARISIMBI,518302,6847.0
KIBUA,104917,KARISIMBI,518302,13809.0
KILO,57244,KARISIMBI,518302,26998.0
KIROTSHE,452929,KARISIMBI,518302,2807.0
KITOYI,22000,KARISIMBI,518302,6385.0
KOMANDA,189251,KARISIMBI,518302,18894.0
KYONDO,222254,KARISIMBI,518302,15139.0
LAYBO,145111,KARISIMBI,518302,45492.0
LINGA,151032,KARISIMBI,518302,31717.0
LITA,131251,KARISIMBI,518302,28177.0
LOGO,246325,KARISIMBI,518302,31213.0
LOLWA,46878,KARISIMBI,518302,25165.0
LUBERO,274996,KARISIMBI,518302,11665.0
MABALAKO,192291,KARISIMBI,518302,25866.0
MAHAGI,178740,KARISIMBI,518302,37536.0
MAMBASA,98208,KARISIMBI,518302,19420.0
MANDIMA,141513,KARISIMBI,518302,35927.0
MANGALA,94886,KARISIMBI,518302,33866.0
MANGUREDJIPA,74827,KARISIMBI,518302,23166.0
MASEREKA,183527,KARISIMBI,518302,13168.0
MASISI,423301,KARISIMBI,518302,7407.0
MONGBWALU,136572,KARISIMBI,518302,28815.0
MUSIENENE,257600,KARISIMBI,518302,14971.0
MUTWANGA,256179,KARISIMBI,518302,18682.0
MWESO,404625,KARISIMBI,518302,7498.0
NIA-NIA,73073,KARISIMBI,518302,33544.0
NIZI,145051,KARISIMBI,518302,26028.0
NYANKUNDE,100299,KARISIMBI,518302,29997.0
NYARAMBE,238825,KARISIMBI,518302,47939.0
NYIRAGONGO,635148,KARISIMBI,518302,788.0
OICHA,347253,KARISIMBI,518302,16350.0
PINGA,156081,KARISIMBI,518302,16283.0
RETHY,205135,KARISIMBI,518302,31371.0
RIMBA,216446,KARISIMBI,518302,30959.0
RUTSHURU,293634,KARISIMBI,518302,2946.0
RWAMPARA,137286,KARISIMBI,518302,27070.0
RWANGUBA,268948,KARISIMBI,518302,3499.0
TCHOMIA,113035,KARISIMBI,518302,58750.0
VUHOVI,125530,KARISIMBI,518302,12769.0
WALIKALE,162523,KARISIMBI,518302,15342.0
ADI,165627,KATWA,424920,35822.0
ADJA,129346,KATWA,424920,30000.0
ALIMBONGO,227787,KATWA,424920,7453.0
ANGUMU,168048,KATWA,424920,23543.0
ARIWARA,206104,KATWA,424920,31177.0
ARU,185456,KATWA,424920,26517.0
AUNGBA,161978,KATWA,424920,23755.0
BAMBO,156395,KATWA,424920,11049.0
BAMBU-MINES,152322,KATWA,424920,13218.0
BENI,395029,KATWA,424920,2453.0
BIENA,122726,KATWA,424920,4561.0
BINZA,190494,KATWA,424920,12508.0
BIRAMBIZO,398438,KATWA,424920,12484.0
BIRINGI,125472,KATWA,424920,23903.0
BOGA,69412,KATWA,424920,9467.0
BUNIA,274563,KATWA,424920,11392.0
BUTEMBO,326616,KATWA,424920,20.0
DAMAS,119532,KATWA,424920,17777.0
DRODRO,158491,KATWA,424920,16670.0
FATAKI,131340,KATWA,424920,16221.0
GETHY,191018,KATWA,424920,12896.0
GOMA,260035,KATWA,424920,12954.0
ITEBERO,183913,KATWA,424920,28598.0
JIBA,140335,KATWA,424920,18234.0
KALUNGUTA,206145,KATWA,424920,2807.0
KAMANGO,109141,KATWA,424920,6002.0
KAMBALA,126742,KATWA,424920,17935.0
KARISIMBI,518302,KATWA,424920,12530.0
KAYNA,362851,KATWA,424920,8769.0
KIBIRIZI,331604,KATWA,424920,7667.0
KIBUA,104917,KATWA,424920,23210.0
KILO,57244,KATWA,424920,14468.0
KIROTSHE,452929,KATWA,424920,15337.0
KITOYI,22000,KATWA,424920,18915.0
KOMANDA,189251,KATWA,424920,6364.0
KYONDO,222254,KATWA,424920,2838.0
LAYBO,145111,KATWA,424920,32962.0
LINGA,151032,KATWA,424920,19187.0
LITA,131251,KATWA,424920,15647.0
LOGO,246325,KATWA,424920,18683.0
LOLWA,46878,KATWA,424920,12635.0
LUBERO,274996,KATWA,424920,3726.0
MABALAKO,192291,KATWA,424920,13336.0
MAHAGI,178740,KATWA,424920,25006.0
MAMBASA,98208,KATWA,424920,6890.0
MANDIMA,141513,KATWA,424920,23397.0
MANGALA,94886,KATWA,424920,21336.0
MANGUREDJIPA,74827,KATWA,424920,10636.0
MASEREKA,183527,KATWA,424920,2448.0
MASISI,423301,KATWA,424920,19780.0
MONGBWALU,136572,KATWA,424920,16285.0
MUSIENENE,257600,KATWA,424920,3711.0
MUTWANGA,256179,KATWA,424920,6153.0
MWESO,404625,KATWA,424920,14366.0
NIA-NIA,73073,KATWA,424920,21014.0
NIZI,145051,KATWA,424920,13498.0
NYANKUNDE,100299,KATWA,424920,17468.0
NYARAMBE,238825,KATWA,424920,35409.0
NYIRAGONGO,635148,KATWA,424920,11742.0
OICHA,347253,KATWA,424920,3820.0
PINGA,156081,KATWA,424920,13312.0
RETHY,205135,KATWA,424920,18842.0
RIMBA,216446,KATWA,424920,18429.0
RUTSHURU,293634,KATWA,424920,9584.0
RWAMPARA,137286,KATWA,424920,14540.0
RWANGUBA,268948,KATWA,424920,10121.0
TCHOMIA,113035,KATWA,424920,46220.0
VUHOVI,125530,KATWA,424920,239.0
WALIKALE,162523,KATWA,424920,27786.0
ADI,165627,KAYNA,362851,44592.0
ADJA,129346,KAYNA,362851,38769.0
ALIMBONGO,227787,KAYNA,362851,9841.0
ANGUMU,168048,KAYNA,362851,32312.0
ARIWARA,206104,KAYNA,362851,39946.0
ARU,185456,KAYNA,362851,35286.0
AUNGBA,161978,KAYNA,362851,32525.0
BAMBO,156395,KAYNA,362851,9394.0
BAMBU-MINES,152322,KAYNA,362851,21988.0
BENI,395029,KAYNA,362851,11222.0
BIENA,122726,KAYNA,362851,13330.0
BINZA,190494,KAYNA,362851,10853.0
BIRAMBIZO,398438,KAYNA,362851,10829.0
BIRINGI,125472,KAYNA,362851,32673.0
BOGA,69412,KAYNA,362851,18236.0
BUNIA,274563,KAYNA,362851,20162.0
BUTEMBO,326616,KAYNA,362851,8790.0
DAMAS,119532,KAYNA,362851,26547.0
DRODRO,158491,KAYNA,362851,25439.0
FATAKI,131340,KAYNA,362851,24991.0
GETHY,191018,KAYNA,362851,21665.0
GOMA,260035,KAYNA,362851,11299.0
ITEBERO,183913,KAYNA,362851,26943.0
JIBA,140335,KAYNA,362851,27003.0
KALUNGUTA,206145,KAYNA,362851,11576.0
KAMANGO,109141,KAYNA,362851,14772.0
KAMBALA,126742,KAYNA,362851,26704.0
KARISIMBI,518302,KAYNA,362851,10875.0
KATWA,424920,KAYNA,362851,8769.0
KIBIRIZI,331604,KAYNA,362851,6012.0
KIBUA,104917,KAYNA,362851,21555.0
KILO,57244,KAYNA,362851,23237.0
KIROTSHE,452929,KAYNA,362851,13682.0
KITOYI,22000,KAYNA,362851,17260.0
KOMANDA,189251,KAYNA,362851,15133.0
KYONDO,222254,KAYNA,362851,11379.0
LAYBO,145111,KAYNA,362851,41732.0
LINGA,151032,KAYNA,362851,27956.0
LITA,131251,KAYNA,362851,24416.0
LOGO,246325,KAYNA,362851,27452.0
LOLWA,46878,KAYNA,362851,21404.0
LUBERO,274996,KAYNA,362851,7905.0
MABALAKO,192291,KAYNA,362851,22106.0
MAHAGI,178740,KAYNA,362851,33776.0
MAMBASA,98208,KAYNA,362851,15660.0
MANDIMA,141513,KAYNA,362851,32166.0
MANGALA,94886,KAYNA,362851,30106.0
MANGUREDJIPA,74827,KAYNA,362851,19406.0
MASEREKA,183527,KAYNA,362851,9407.0
MASISI,423301,KAYNA,362851,18125.0
MONGBWALU,136572,KAYNA,362851,25054.0
MUSIENENE,257600,KAYNA,362851,11211.0
MUTWANGA,256179,KAYNA,362851,14922.0
MWESO,404625,KAYNA,362851,12710.0
NIA-NIA,73073,KAYNA,362851,29784.0
NIZI,145051,KAYNA,362851,22267.0
NYANKUNDE,100299,KAYNA,362851,26237.0
NYARAMBE,238825,KAYNA,362851,44178.0
NYIRAGONGO,635148,KAYNA,362851,10087.0
OICHA,347253,KAYNA,362851,12590.0
PINGA,156081,KAYNA,362851,11622.0
RETHY,205135,KAYNA,362851,27611.0
RIMBA,216446,KAYNA,362851,27198.0
RUTSHURU,293634,KAYNA,362851,7929.0
RWAMPARA,137286,KAYNA,362851,23309.0
RWANGUBA,268948,KAYNA,362851,8466.0
TCHOMIA,113035,KAYNA,362851,54989.0
VUHOVI,125530,KAYNA,362851,9008.0
WALIKALE,162523,KAYNA,362851,26131.0
ADI,165627,KIBIRIZI,331604,43490.0
ADJA,129346,KIBIRIZI,331604,37667.0
ALIMBONGO,227787,KIBIRIZI,331604,8739.0
ANGUMU,168048,KIBIRIZI,331604,31210.0
ARIWARA,206104,KIBIRIZI,331604,38844.0
ARU,185456,KIBIRIZI,331604,34184.0
AUNGBA,161978,KIBIRIZI,331604,31423.0
BAMBO,156395,KIBIRIZI,331604,5170.0
BAMBU-MINES,152322,KIBIRIZI,331604,20886.0
BENI,395029,KIBIRIZI,331604,10120.0
BIENA,122726,KIBIRIZI,331604,12229.0
BINZA,190494,KIBIRIZI,331604,6825.0
BIRAMBIZO,398438,KIBIRIZI,331604,6547.0
BIRINGI,125472,KIBIRIZI,331604,31571.0
BOGA,69412,KIBIRIZI,331604,17134.0
BUNIA,274563,KIBIRIZI,331604,19060.0
BUTEMBO,326616,KIBIRIZI,331604,7688.0
DAMAS,119532,KIBIRIZI,331604,25445.0
DRODRO,158491,KIBIRIZI,331604,24337.0
FATAKI,131340,KIBIRIZI,331604,23889.0
GETHY,191018,KIBIRIZI,331604,20563.0
GOMA,260035,KIBIRIZI,331604,7271.0
ITEBERO,183913,KIBIRIZI,331604,22915.0
JIBA,140335,KIBIRIZI,331604,25901.0
KALUNGUTA,206145,KIBIRIZI,331604,10474.0
KAMANGO,109141,KIBIRIZI,331604,13670.0
KAMBALA,126742,KIBIRIZI,331604,25602.0
KARISIMBI,518302,KIBIRIZI,331604,6847.0
KATWA,424920,KIBIRIZI,331604,7667.0
KAYNA,362851,KIBIRIZI,331604,6012.0
KIBUA,104917,KIBIRIZI,331604,17526.0
KILO,57244,KIBIRIZI,331604,22136.0
KIROTSHE,452929,KIBIRIZI,331604,9654.0
KITOYI,22000,KIBIRIZI,331604,13232.0
KOMANDA,189251,KIBIRIZI,331604,14031.0
KYONDO,222254,KIBIRIZI,331604,10277.0
LAYBO,145111,KIBIRIZI,331604,40630.0
LINGA,151032,KIBIRIZI,331604,26855.0
LITA,131251,KIBIRIZI,331604,23314.0
LOGO,246325,KIBIRIZI,331604,26350.0
LOLWA,46878,KIBIRIZI,331604,20302.0
LUBERO,274996,KIBIRIZI,331604,6803.0
MABALAKO,192291,KIBIRIZI,331604,21004.0
MAHAGI,178740,KIBIRIZI,331604,32674.0
MAMBASA,98208,KIBIRIZI,331604,14558.0
MANDIMA,141513,KIBIRIZI,331604,31064.0
MANGALA,94886,KIBIRIZI,331604,29004.0
MANGUREDJIPA,74827,KIBIRIZI,331604,18304.0
MASEREKA,183527,KIBIRIZI,331604,8305.0
MASISI,423301,KIBIRIZI,331604,13373.0
MONGBWALU,136572,KIBIRIZI,331604,23952.0
MUSIENENE,257600,KIBIRIZI,331604,10109.0
MUTWANGA,256179,KIBIRIZI,331604,13820.0
MWESO,404625,KIBIRIZI,331604,8419.0
NIA-NIA,73073,KIBIRIZI,331604,28682.0
NIZI,145051,KIBIRIZI,331604,21165.0
NYANKUNDE,100299,KIBIRIZI,331604,25135.0
NYARAMBE,238825,KIBIRIZI,331604,43076.0
NYIRAGONGO,635148,KIBIRIZI,331604,6059.0
OICHA,347253,KIBIRIZI,331604,11488.0
PINGA,156081,KIBIRIZI,331604,11420.0
RETHY,205135,KIBIRIZI,331604,26509.0
RIMBA,216446,KIBIRIZI,331604,26096.0
RUTSHURU,293634,KIBIRIZI,331604,3900.0
RWAMPARA,137286,KIBIRIZI,331604,22207.0
RWANGUBA,268948,KIBIRIZI,331604,4437.0
TCHOMIA,113035,KIBIRIZI,331604,53887.0
VUHOVI,125530,KIBIRIZI,331604,7906.0
WALIKALE,162523,KIBIRIZI,331604,22102.0
ADI,165627,KIBUA,104917,59032.0
ADJA,129346,KIBUA,104917,53210.0
ALIMBONGO,227787,KIBUA,104917,24281.0
ANGUMU,168048,KIBUA,104917,46753.0
ARIWARA,206104,KIBUA,104917,54387.0
ARU,185456,KIBUA,104917,49727.0
AUNGBA,161978,KIBUA,104917,46965.0
BAMBO,156395,KIBUA,104917,16628.0
BAMBU-MINES,152322,KIBUA,104917,36428.0
BENI,395029,KIBUA,104917,25663.0
BIENA,122726,KIBUA,104917,27771.0
BINZA,190494,KIBUA,104917,21997.0
BIRAMBIZO,398438,KIBUA,104917,14408.0
BIRINGI,125472,KIBUA,104917,47113.0
BOGA,69412,KIBUA,104917,32677.0
BUNIA,274563,KIBUA,104917,34602.0
BUTEMBO,326616,KIBUA,104917,23230.0
DAMAS,119532,KIBUA,104917,40987.0
DRODRO,158491,KIBUA,104917,39880.0
FATAKI,131340,KIBUA,104917,39431.0
GETHY,191018,KIBUA,104917,36106.0
GOMA,260035,KIBUA,104917,13385.0
ITEBERO,183913,KIBUA,104917,17474.0
JIBA,140335,KIBUA,104917,41444.0
KALUNGUTA,206145,KIBUA,104917,26017.0
KAMANGO,109141,KIBUA,104917,29212.0
KAMBALA,126742,KIBUA,104917,41145.0
KARISIMBI,518302,KIBUA,104917,13809.0
KATWA,424920,KIBUA,104917,23210.0
KAYNA,362851,KIBUA,104917,21555.0
KIBIRIZI,331604,KIBUA,104917,17526.0
KILO,57244,KIBUA,104917,37678.0
KIROTSHE,452929,KIBUA,104917,12765.0
KITOYI,22000,KIBUA,104917,11856.0
KOMANDA,189251,KIBUA,104917,29574.0
KYONDO,222254,KIBUA,104917,25819.0
LAYBO,145111,KIBUA,104917,56173.0
LINGA,151032,KIBUA,104917,42397.0
LITA,131251,KIBUA,104917,38857.0
LOGO,246325,KIBUA,104917,41893.0
LOLWA,46878,KIBUA,104917,35845.0
LUBERO,274996,KIBUA,104917,22345.0
MABALAKO,192291,KIBUA,104917,36546.0
MAHAGI,178740,KIBUA,104917,48216.0
MAMBASA,98208,KIBUA,104917,30100.0
MANDIMA,141513,KIBUA,104917,46607.0
MANGALA,94886,KIBUA,104917,44546.0
MANGUREDJIPA,74827,KIBUA,104917,33846.0
MASEREKA,183527,KIBUA,104917,23848.0
MASISI,423301,KIBUA,104917,9592.0
MONGBWALU,136572,KIBUA,104917,39495.0
MUSIENENE,257600,KIBUA,104917,25651.0
MUTWANGA,256179,KIBUA,104917,29363.0
MWESO,404625,KIBUA,104917,11911.0
NIA-NIA,73073,KIBUA,104917,44224.0
NIZI,145051,KIBUA,104917,36708.0
NYANKUNDE,100299,KIBUA,104917,40678.0
NYARAMBE,238825,KIBUA,104917,58619.0
NYIRAGONGO,635148,KIBUA,104917,14597.0
OICHA,347253,KIBUA,104917,27030.0
PINGA,156081,KIBUA,104917,15495.0
RETHY,205135,KIBUA,104917,42052.0
RIMBA,216446,KIBUA,104917,41639.0
RUTSHURU,293634,KIBUA,104917,16756.0
RWAMPARA,137286,KIBUA,104917,37750.0
RWANGUBA,268948,KIBUA,104917,17309.0
TCHOMIA,113035,KIBUA,104917,69430.0
VUHOVI,125530,KIBUA,104917,23449.0
WALIKALE,162523,KIBUA,104917,13492.0
ADI,165627,KILO,57244,21791.0
ADJA,129346,KILO,57244,15532.0
ALIMBONGO,227787,KILO,57244,21921.0
ANGUMU,168048,KILO,57244,13237.0
ARIWARA,206104,KILO,57244,16994.0
ARU,185456,KILO,57244,14713.0
AUNGBA,161978,KILO,57244,9437.0
BAMBO,156395,KILO,57244,25517.0
BAMBU-MINES,152322,KILO,57244,1250.0
BENI,395029,KILO,57244,12134.0
BIENA,122726,KILO,57244,18648.0
BINZA,190494,KILO,57244,26976.0
BIRAMBIZO,398438,KILO,57244,26952.0
BIRINGI,125472,KILO,57244,9435.0
BOGA,69412,KILO,57244,11736.0
BUNIA,274563,KILO,57244,3076.0
BUTEMBO,326616,KILO,57244,14448.0
DAMAS,119532,KILO,57244,3309.0
DRODRO,158491,KILO,57244,6364.0
FATAKI,131340,KILO,57244,5916.0
GETHY,191018,KILO,57244,7695.0
GOMA,260035,KILO,57244,27422.0
ITEBERO,183913,KILO,57244,43066.0
JIBA,140335,KILO,57244,7928.0
KALUNGUTA,206145,KILO,57244,12674.0
KAMANGO,109141,KILO,57244,13690.0
KAMBALA,126742,KILO,57244,7629.0
KARISIMBI,518302,KILO,57244,26998.0
KATWA,424920,KILO,57244,14468.0
KAYNA,362851,KILO,57244,23237.0
KIBIRIZI,331604,KILO,57244,22136.0
KIBUA,104917,KILO,57244,37678.0
KIROTSHE,452929,KILO,57244,29805.0
KITOYI,22000,KILO,57244,33383.0
KOMANDA,189251,KILO,57244,8104.0
KYONDO,222254,KILO,57244,17306.0
LAYBO,145111,KILO,57244,18494.0
LINGA,151032,KILO,57244,8881.0
LITA,131251,KILO,57244,6471.0
LOGO,246325,KILO,57244,8377.0
LOLWA,46878,KILO,57244,10804.0
LUBERO,274996,KILO,57244,18194.0
MABALAKO,192291,KILO,57244,23415.0
MAHAGI,178740,KILO,57244,14701.0
MAMBASA,98208,KILO,57244,13219.0
MANDIMA,141513,KILO,57244,21320.0
MANGALA,94886,KILO,57244,10784.0
MANGUREDJIPA,74827,KILO,57244,24723.0
MASEREKA,183527,KILO,57244,16916.0
MASISI,423301,KILO,57244,34248.0
MONGBWALU,136572,KILO,57244,1817.0
MUSIENENE,257600,KILO,57244,18179.0
MUTWANGA,256179,KILO,57244,15834.0
MWESO,404625,KILO,57244,28834.0
NIA-NIA,73073,KILO,57244,23278.0
NIZI,145051,KILO,57244,2961.0
NYANKUNDE,100299,KILO,57244,2999.0
NYARAMBE,238825,KILO,57244,25103.0
NYIRAGONGO,635148,KILO,57244,26210.0
OICHA,347253,KILO,57244,10648.0
PINGA,156081,KILO,57244,27780.0
RETHY,205135,KILO,57244,8536.0
RIMBA,216446,KILO,57244,8123.0
RUTSHURU,293634,KILO,57244,24052.0
RWAMPARA,137286,KILO,57244,5444.0
RWANGUBA,268948,KILO,57244,24589.0
TCHOMIA,113035,KILO,57244,47488.0
VUHOVI,125530,KILO,57244,14229.0
WALIKALE,162523,KILO,57244,42254.0
ADI,165627,KIROTSHE,452929,51160.0
ADJA,129346,KIROTSHE,452929,45337.0
ALIMBONGO,227787,KIROTSHE,452929,16409.0
ANGUMU,168048,KIROTSHE,452929,38880.0
ARIWARA,206104,KIROTSHE,452929,46514.0
ARU,185456,KIROTSHE,452929,41854.0
AUNGBA,161978,KIROTSHE,452929,39092.0
BAMBO,156395,KIROTSHE,452929,9099.0
BAMBU-MINES,152322,KIROTSHE,452929,28556.0
BENI,395029,KIROTSHE,452929,17790.0
BIENA,122726,KIROTSHE,452929,19898.0
BINZA,190494,KIROTSHE,452929,10996.0
BIRAMBIZO,398438,KIROTSHE,452929,7576.0
BIRINGI,125472,KIROTSHE,452929,39241.0
BOGA,69412,KIROTSHE,452929,24804.0
BUNIA,274563,KIROTSHE,452929,26730.0
BUTEMBO,326616,KIROTSHE,452929,15357.0
DAMAS,119532,KIROTSHE,452929,33115.0
DRODRO,158491,KIROTSHE,452929,32007.0
FATAKI,131340,KIROTSHE,452929,31559.0
GETHY,191018,KIROTSHE,452929,28233.0
GOMA,260035,KIROTSHE,452929,2383.0
ITEBERO,183913,KIROTSHE,452929,15952.0
JIBA,140335,KIROTSHE,452929,33571.0
KALUNGUTA,206145,KIROTSHE,452929,18144.0
KAMANGO,109141,KIROTSHE,452929,21340.0
KAMBALA,126742,KIROTSHE,452929,33272.0
KARISIMBI,518302,KIROTSHE,452929,2807.0
KATWA,424920,KIROTSHE,452929,15337.0
KAYNA,362851,KIROTSHE,452929,13682.0
KIBIRIZI,331604,KIROTSHE,452929,9654.0
KIBUA,104917,KIROTSHE,452929,12765.0
KILO,57244,KIROTSHE,452929,29805.0
KITOYI,22000,KIROTSHE,452929,5326.0
KOMANDA,189251,KIROTSHE,452929,21701.0
KYONDO,222254,KIROTSHE,452929,17946.0
LAYBO,145111,KIROTSHE,452929,48300.0
LINGA,151032,KIROTSHE,452929,34524.0
LITA,131251,KIROTSHE,452929,30984.0
LOGO,246325,KIROTSHE,452929,34020.0
LOLWA,46878,KIROTSHE,452929,27972.0
LUBERO,274996,KIROTSHE,452929,14473.0
MABALAKO,192291,KIROTSHE,452929,28673.0
MAHAGI,178740,KIROTSHE,452929,40344.0
MAMBASA,98208,KIROTSHE,452929,22227.0
MANDIMA,141513,KIROTSHE,452929,38734.0
MANGALA,94886,KIROTSHE,452929,36674.0
MANGUREDJIPA,74827,KIROTSHE,452929,25974.0
MASEREKA,183527,KIROTSHE,452929,15975.0
MASISI,423301,KIROTSHE,452929,6363.0
MONGBWALU,136572,KIROTSHE,452929,31622.0
MUSIENENE,257600,KIROTSHE,452929,17779.0
MUTWANGA,256179,KIROTSHE,452929,21490.0
MWESO,404625,KIROTSHE,452929,7503.0
NIA-NIA,73073,KIROTSHE,452929,36352.0
NIZI,145051,KIROTSHE,452929,28835.0
NYANKUNDE,100299,KIROTSHE,452929,32805.0
NYARAMBE,238825,KIROTSHE,452929,50746.0
NYIRAGONGO,635148,KIROTSHE,452929,3595.0
OICHA,347253,KIROTSHE,452929,19158.0
PINGA,156081,KIROTSHE,452929,17298.0
RETHY,205135,KIROTSHE,452929,34179.0
RIMBA,216446,KIROTSHE,452929,33766.0
RUTSHURU,293634,KIROTSHE,452929,5754.0
RWAMPARA,137286,KIROTSHE,452929,29877.0
RWANGUBA,268948,KIROTSHE,452929,6307.0
TCHOMIA,113035,KIROTSHE,452929,61557.0
VUHOVI,125530,KIROTSHE,452929,15576.0
WALIKALE,162523,KIROTSHE,452929,15226.0
ADI,165627,KITOYI,22000,54738.0
ADJA,129346,KITOYI,22000,48915.0
ALIMBONGO,227787,KITOYI,22000,19986.0
ANGUMU,168048,KITOYI,22000,42458.0
ARIWARA,206104,KITOYI,22000,50092.0
ARU,185456,KITOYI,22000,45432.0
AUNGBA,161978,KITOYI,22000,42670.0
BAMBO,156395,KITOYI,22000,12228.0
BAMBU-MINES,152322,KITOYI,22000,32133.0
BENI,395029,KITOYI,22000,21368.0
BIENA,122726,KITOYI,22000,23476.0
BINZA,190494,KITOYI,22000,14573.0
BIRAMBIZO,398438,KITOYI,22000,10008.0
BIRINGI,125472,KITOYI,22000,42818.0
BOGA,69412,KITOYI,22000,28382.0
BUNIA,274563,KITOYI,22000,30307.0
BUTEMBO,326616,KITOYI,22000,18935.0
DAMAS,119532,KITOYI,22000,36692.0
DRODRO,158491,KITOYI,22000,35585.0
FATAKI,131340,KITOYI,22000,35136.0
GETHY,191018,KITOYI,22000,31811.0
GOMA,260035,KITOYI,22000,5961.0
ITEBERO,183913,KITOYI,22000,12147.0
JIBA,140335,KITOYI,22000,37149.0
KALUNGUTA,206145,KITOYI,22000,21722.0
KAMANGO,109141,KITOYI,22000,24918.0
KAMBALA,126742,KITOYI,22000,36850.0
KARISIMBI,518302,KITOYI,22000,6385.0
KATWA,424920,KITOYI,22000,18915.0
KAYNA,362851,KITOYI,22000,17260.0
KIBIRIZI,331604,KITOYI,22000,13232.0
KIBUA,104917,KITOYI,22000,11856.0
KILO,57244,KITOYI,22000,33383.0
KIROTSHE,452929,KITOYI,22000,5326.0
KOMANDA,189251,KITOYI,22000,25279.0
KYONDO,222254,KITOYI,22000,21524.0
LAYBO,145111,KITOYI,22000,51878.0
