,mab_s0,beni_s01,butkat_s1,benikal_s2,kat_s2,bkmk_s3,benikal_s4,kmv_s4,beni_s5,kat_s5,mandbut_s5,mabkal_s5,benimab_s67,mand_s7,loss
35,0.2536638137525004,0.215663469756387,0.11049684164331643,0.07252928553138879,0.21918185309182273,0.10705606400688294,0.17511989236310876,0.2093509282578522,0.1705983829498073,0.1528904466360693,0.1558865667328593,0.2226367067678631,0.18912544788930138,0.14254345778125782,1911.077811519734
36,0.256633518408705,0.21154965933818576,0.11123955457806475,0.06817869790644039,0.20589587106235363,0.10467340704674952,0.17059789208895512,0.20098595224120205,0.1693254546270331,0.1541088273195485,0.1503785427752806,0.22800966058052166,0.18786186480259737,0.1469970557903166,2069.787386343437
37,0.2593918486299304,0.2046505020601348,0.1227233501848155,0.06873173073951656,0.20061913661131098,0.11395747825530038,0.17548100138056155,0.21808930255930858,0.16997336684102293,0.14506251393477715,0.14721816072234156,0.22491798901850962,0.17379601774876835,0.14907590869484763,1699.9024953842288
38,0.2557264377081566,0.21621961916187082,0.12317186533634697,0.07379166789477444,0.20020079807041896,0.10302676562749524,0.16700178104030786,0.20220361338170684,0.16538064861034787,0.15072158751459627,0.15731308488449047,0.22185430296727734,0.18051092175294448,0.15512455328152114,1940.3756996294007
39,0.24444765185802037,0.21224399650903952,0.114688620356638,0.06304749983946131,0.2010888562220927,0.10629034330150167,0.16974309297581477,0.21243680176952884,0.16884594574530484,0.1402479828900446,0.15525416863293096,0.227421425214744,0.1752056855658109,0.14542089698809005,2056.1517852193915
40,0.25098792149668614,0.20699156200383717,0.13072817052672503,0.06502698223676011,0.21304613376602785,0.11291255888194704,0.17459654014395767,0.2155413730849462,0.17052672627305696,0.155498857803102,0.1480576214588703,0.22663660729278534,0.18715783624321777,0.14934492746823996,2568.166715055806
41,0.2464917023104863,0.20933531570274835,0.11510170577812352,0.06229934721963445,0.21218432521838318,0.10052254377484139,0.1746236120366291,0.2099983282879423,0.17221446682763494,0.14252156851226463,0.15768854452078623,0.2347700708014375,0.18252435263537578,0.15725725071554295,1808.5222915202603
42,0.25648257123404206,0.20863732109196248,0.12778087166412455,0.07309747450586335,0.2070177908476929,0.11894385954796222,0.18373099534388282,0.21170782522962767,0.17920654141960804,0.15181496475641518,0.14451041742197848,0.23691848190749293,0.17746615962157677,0.15970516964247344,2639.6087621694865
43,0.251758570364946,0.20305162939475802,0.11192934982706183,0.07376844265652033,0.21059667969225745,0.10084814336217246,0.18539063447934365,0.20741615727502613,0.1747368644972578,0.1511035387402623,0.14034374743665662,0.23875320693362123,0.1874324978707373,0.1438992748334523,2269.5917733315564
44,0.2414102214340208,0.20357323834187493,0.11411709664429877,0.07493391296899303,0.21373381992994805,0.10552672385740554,0.18017902664347707,0.21958644151751508,0.17739311643499242,0.14361919698299533,0.14324191940827066,0.23465035069567444,0.1794721997937663,0.1484277240119637,1936.284024584007
45,0.25482589116068327,0.20129561001901627,0.11824633396307886,0.06992610401556218,0.2095042202942166,0.11229535009478175,0.16084668295684518,0.2118787256617028,0.16114735693182186,0.14343952515598296,0.14529578141068367,0.23712797327892027,0.17875570677059377,0.14041939107423485,1313.4952754096628
46,0.2456058885149793,0.21634035834633938,0.12706268006642749,0.0643596427416046,0.2093359038582696,0.11530629182190366,0.16482976924765783,0.2035295000963841,0.17097420133303684,0.1464868615532411,0.1499486212235153,0.23631105206417713,0.1726155722937495,0.14723237966230018,1505.448721403674
47,0.24616689273639383,0.2071052886090045,0.11547884362279431,0.07650206993931681,0.21361443777395675,0.11454491289757765,0.16295293368424382,0.20691166099578043,0.17395444233794358,0.1460655276778105,0.14951186481340828,0.22274520220489966,0.17229551499111875,0.1447478953109126,1628.6633591257978
48,0.2511435182788146,0.21635685461306453,0.13913097926104334,0.06241879585308855,0.21273331734685913,0.10207628575498731,0.1885792974962257,0.20008271761104887,0.16235278998221064,0.14792450776479188,0.14477954616366406,0.2311980327305964,0.17361128733629455,0.14878713439840802,2183.7825353396966
49,0.25310755317014344,0.2010084231036827,0.12572151043244645,0.07667715947553462,0.20959466299877852,0.1131097601136413,0.16500646346999018,0.20175613859041075,0.17082521245984664,0.15901588416488455,0.1522915488795984,0.2215345615825705,0.1824740444860119,0.14915925406384514,1226.935985089737
50,0.24046713387738625,0.21363476226891562,0.12433834589489753,0.07815739371207668,0.2097734519622933,0.11087924105136321,0.18323475974902037,0.2100167516072636,0.17396976777511924,0.15298598269768096,0.1476391219717023,0.22875966547172155,0.17377719205709377,0.14380379808765142,1930.1910648092573
51,0.2414743137135775,0.21242966516480447,0.1380885906524313,0.06999184566652679,0.20364962397714043,0.10491576659384762,0.17398200556868765,0.20805552800297752,0.1771740903940202,0.15646612810133853,0.1587014984687651,0.2200442317012529,0.18161768103550283,0.15206627550933546,2156.2676602111696
52,0.2499828682702869,0.2133915827964248,0.1361086859004634,0.06100677640893783,0.2059977227774649,0.11937335707612223,0.17845301744554978,0.2169218167503499,0.16979757941179188,0.1430748411404143,0.1549462776265381,0.2228328680465765,0.1829841798590452,0.14275958839962558,3506.602706345817
53,0.2497985564004671,0.2177118503030847,0.1350326190788579,0.07649593773043037,0.20601014782140836,0.11721953272947852,0.17001337374033226,0.21359995884308525,0.17664711521494816,0.15430889055706293,0.1535162722333734,0.23403883026638556,0.17287857861191194,0.14321903500699848,4108.646475547788
54,0.24298165302854088,0.21453403314085082,0.13058739012112916,0.06062371713040533,0.20418209967745923,0.11315177687949478,0.16634268113741266,0.20960744177259655,0.17996429631482594,0.1561403551180226,0.1414582220697099,0.23050671618005383,0.17520917031816288,0.15020443321320096,1342.2991691993602
55,0.2510080779850013,0.20486379988193212,0.13881135138578013,0.0769207509414414,0.21426621251566502,0.11488470213204029,0.18335626121905158,0.21630482721229047,0.16454958098351233,0.14371313078726014,0.14900996009496176,0.2276949051607264,0.1722941507109014,0.15775752115354694,4137.4273939270515
56,0.2553973537346259,0.21863941131522377,0.13214161829432441,0.07486212120739594,0.21891049906540108,0.1115485289921981,0.17976866628321156,0.20514819060937023,0.17337572466083165,0.14819448492174933,0.15785389891778007,0.22257079078351286,0.18611717276045375,0.14000137921154235,4561.767661359818
57,0.2425831677561488,0.20085311310206871,0.12241419163421852,0.06184237087424128,0.21917940523777002,0.11392755565027965,0.1799527746428926,0.2125075133394157,0.1761436958647929,0.15385645769849965,0.1538523831218534,0.23363357976592863,0.1760180818302406,0.14247836895935706,1514.2872275306838
58,0.24602280120912176,0.21559959560677724,0.12000277373504595,0.06970665525647016,0.21151637708812127,0.10902136349318559,0.16515022654459888,0.2137520253830378,0.1755704959882027,0.1555854353597139,0.14174675195291933,0.2291525000837226,0.1851237830533083,0.15272635773234067,1532.777649895612
59,0.2572269294462593,0.20932473299270454,0.1275027050406887,0.06469426506074345,0.2160730706989802,0.10621950912379613,0.16833356882309633,0.2079688497429039,0.17872576115208877,0.15564964207520432,0.1526280856138053,0.2212409949986005,0.17985475746152055,0.1418562113581462,1486.2697823690107
60,0.24736605170063125,0.21406945605770028,0.12964927778983265,0.07367732195019072,0.21624232418442518,0.10661162609050591,0.17059288062895495,0.21196045938276772,0.1683470174619148,0.15269869940538933,0.15695086753508042,0.2343958400278411,0.18623175253218965,0.1411867247097816,2952.9557773339016
61,0.24521712546572402,0.20517066945140666,0.11771628191267346,0.06930502636312325,0.20067186943637377,0.10036920170106908,0.1833094668293628,0.20137565974529312,0.16830695862018386,0.153662327672566,0.14634398287142644,0.23456891796004636,0.18654980871548424,0.14946675151163236,2042.6155835031009
62,0.24064174150230247,0.20424123389612237,0.11446322689952956,0.06739394660720738,0.21944531170313397,0.11589446882302121,0.18668030824697948,0.213270080733584,0.16275025666531934,0.14646591235783077,0.14631080374938474,0.22387442179293698,0.18924951588732258,0.14665085823652863,1625.1144302854843
63,0.24461022614929712,0.2172837740987592,0.12867619827435012,0.06694539497962029,0.20518779805844667,0.11110719093323708,0.17563505186023604,0.20342245317521862,0.1643520066642891,0.1595255426676624,0.15831502438876466,0.2299452754544102,0.18481418502668068,0.15952716979542605,1900.2940386927546
64,0.25231682160693597,0.20435849588428143,0.1318161735314047,0.07532597190906214,0.2177481062703848,0.11784123311990632,0.18121885070577967,0.20791602816764515,0.171935836649857,0.14709642498395334,0.14923583592812303,0.22267751713352457,0.1728980369537901,0.15362362776974695,3251.206905340256
65,0.2591566969560435,0.21705631950843238,0.12789045707251329,0.06857724343866674,0.21672497076616323,0.1015074777134153,0.17663641671966543,0.2012958739443571,0.16369357246179417,0.15282270774484424,0.15819313136141694,0.22896786197746524,0.1818990926820044,0.1540461348722486,1775.6703353534313
66,0.25069308873369206,0.20930342879810857,0.13295646079900914,0.07239683632058068,0.20767553517048298,0.10920488810235596,0.18456308938639096,0.21750492489809906,0.16265810466367278,0.14712515832040868,0.1407219461933499,0.23792144923466965,0.18700456158055598,0.15067015125498032,2373.9452147812044
67,0.24063717629256812,0.20572815197027627,0.13099168258639,0.07895240346947892,0.2010123535360553,0.10849524149178674,0.18759256472726832,0.21065843585432031,0.17824650308143616,0.14959439415084008,0.14188235765427074,0.22471321261235017,0.1771947016843867,0.15702751717902777,1865.1878875515338
68,0.241982673033992,0.21163554493949696,0.11028529067371945,0.07427446801963977,0.21842869287855474,0.11036651949932995,0.1652928101893525,0.21093221726801042,0.1755067621176719,0.15889607894287489,0.1444944881926965,0.22839062428276194,0.1801403140064489,0.14988725906642458,1646.4369738085068
69,0.2421428468479834,0.21012673576608737,0.12600483404579982,0.07154476322420585,0.21142208261403334,0.10644220933888361,0.18043024391297208,0.20775690704130206,0.16488211152626203,0.15282766997869152,0.1539293780113138,0.23127229990686907,0.18596299541956043,0.14251394088749286,1552.2818530074628
70,0.25542070797043576,0.21894389346833476,0.1357560733907862,0.0617161838622978,0.20151221596838165,0.11708858286781934,0.1894671386541894,0.21869780644647432,0.17185075523429474,0.1533249630867869,0.1404466537337249,0.22724133273222108,0.17153057253797382,0.15655509715919017,3162.7178989753456
71,0.2470940339155103,0.21524503706190798,0.1113991466029155,0.06958956705618081,0.21948714900430014,0.11915401470163567,0.1769914054647293,0.2156012478432071,0.16134982306680165,0.1445136457415335,0.14992951902281992,0.22048622384024075,0.1724503168337564,0.14871989410347505,1880.2684439004295
72,0.2538545658641319,0.2087705178423206,0.12667869979179341,0.07781710711164845,0.2028607799323931,0.1110669237866414,0.1768002658810522,0.21263317828567643,0.16272562289763376,0.15997762204251303,0.14975856914883612,0.22786197485567686,0.18979081112785537,0.15841968143994134,1897.0677179124236
73,0.2546665051367872,0.20144171604659764,0.1143077105969912,0.07197716652353586,0.21511466731315193,0.11061055135500607,0.17150685226888876,0.2142465387186278,0.1694328006227385,0.14118501674634085,0.14228729741839982,0.2226996890883835,0.18253665760105753,0.14770555641460323,1623.1522148960548
74,0.25338963665507486,0.21956708578426112,0.12707835516530602,0.07708824650765225,0.2056002513605018,0.11072618058545491,0.16932687319379278,0.2091903621438594,0.163985943395773,0.14375471985609417,0.1578435568608096,0.22441505590577351,0.1785934284435503,0.1412473852570783,1983.5468439638316
75,0.2564011631050971,0.20158723345417207,0.11778228706358324,0.06428991034961087,0.20634515677142892,0.10854081563666206,0.18653145831452966,0.21780787406042332,0.17194730703456867,0.15430034971852818,0.1429248421124995,0.23806594469506875,0.18748136875311402,0.1478485919341093,2019.0947658609089
76,0.25294052368174846,0.20991763615416342,0.1119921892778471,0.060239680573750086,0.20957111738542714,0.10979250590800405,0.18815986198400908,0.21516216411924102,0.17791855228491021,0.15527081577391655,0.15283209220614927,0.23216274193931669,0.17571100304762058,0.14207356016157643,1983.67098670153
77,0.2571261801731839,0.20565386350459466,0.12298717302727491,0.0681006303404439,0.2114220856016372,0.10770509488518576,0.16255897426697427,0.20176308040173213,0.17356368829346153,0.15628581978313671,0.15256222433851135,0.23591578507340985,0.18224144551101423,0.15526685219858538,1241.9184323290506
78,0.25008684743034676,0.20327603524385324,0.13271569285177676,0.06103054047464171,0.21128511260187144,0.10770361981321824,0.17368257740397328,0.20071963048223387,0.1629839883103932,0.1483137491234248,0.1468646528511874,0.22914279731840942,0.18384782903490368,0.1584234133544686,802.8642053884843
79,0.24037684074840462,0.2144831385636576,0.13452189872995515,0.0688671364714648,0.20103112554944008,0.10734648349316482,0.18139418860969275,0.20905503897616307,0.16091192268052784,0.14397180376643512,0.15222664480889667,0.2232484393428507,0.18621092500417502,0.14553145846589016,1572.6269275622144
80,0.25410687493069395,0.21046254320935226,0.11835694744946654,0.07547385377529359,0.20647781377699534,0.11346738462454933,0.1804062017545322,0.21680694246331184,0.17210099920026034,0.15042150868787169,0.14212876792663595,0.23215516752664864,0.18002395020007086,0.1423779429759561,2024.0899391911125
81,0.24354840221019636,0.21139912934560237,0.1314885112420529,0.07819507941479459,0.20342970413573344,0.11740285912327297,0.16547685854673055,0.21718849033223786,0.1711837382558741,0.14465786899782362,0.1404811577455143,0.22183896532978245,0.18847806449806945,0.15569177093936035,2290.3328635345256
82,0.24749783936165418,0.20851618876147643,0.11222722395196821,0.07228427786236491,0.2136476807306678,0.1186453327728765,0.16090852028169714,0.2180776201164565,0.17439443034403307,0.14291717680259075,0.146970513080343,0.2309067288523561,0.17976517404342165,0.15927290239108982,1876.5191144186826
83,0.25164042476662823,0.2072761057965815,0.11323915149440666,0.07647476796429493,0.20620704658775457,0.10726669951703786,0.18312480847144744,0.2147641550032714,0.1662496374740383,0.15422294637980502,0.15495512789220678,0.23966923465482926,0.18560812609634975,0.14235950448812065,2456.2907896421148
84,0.24761276281804068,0.20454110087601426,0.11453101389403182,0.06637855954869801,0.20255644351024882,0.11654050874591688,0.16247688031441923,0.21043167990878003,0.16203179414074872,0.14417197423724817,0.15497272699952624,0.22211344938854202,0.18289658266932426,0.14355271357836533,1987.9512851657144
85,0.2589277463686489,0.21856502242987408,0.11948423946630257,0.0613452912806712,0.2057404303225298,0.1100907481888358,0.1713248839996197,0.20468620379922833,0.17623727563011576,0.14753228709226304,0.15362447205773558,0.22511925316923806,0.17908674519803464,0.14677599457057225,1789.2576889958657
86,0.2474127262049873,0.21097777711444884,0.12798248358426936,0.07109961391890839,0.2136272488221358,0.11646632665559067,0.16203270224504623,0.20164654662978734,0.16327867519588268,0.14342646105458667,0.15017006226108093,0.23918268284279115,0.179151733755861,0.14447014102439223,1906.1067348596036
87,0.2580693919794684,0.20847927046743273,0.11966539053911258,0.06707610980798909,0.21848605470282065,0.11155540935368578,0.18295062131502815,0.20244577304255473,0.16371375353943227,0.15362424081188522,0.15566874543006276,0.22219178691370686,0.17079339655053932,0.1412053181642225,1257.0475854708116
88,0.24616685745834005,0.20706329896469552,0.11627273922039734,0.06488707734004238,0.20930815574579098,0.11059772056069264,0.178979235824196,0.20676204572583923,0.16863870132391676,0.14159794143351206,0.1413477443509532,0.23548510043416998,0.18808862279528235,0.15384267805824636,1987.343208568664
89,0.25100349740853023,0.21498695996003653,0.13990796526734994,0.07294002643723721,0.2071796128526206,0.10483886631747312,0.17738545524277685,0.20090495554115895,0.17441588950785727,0.15486957583830144,0.1550498372728062,0.2259372767980061,0.17123440989092995,0.1486176160225053,2536.2088053067314
90,0.254789436862499,0.20418967375268354,0.11933905059175742,0.06379641225792258,0.20871705108864128,0.10188053718523421,0.16767136264001878,0.21333075599336052,0.16664260864805255,0.15334123442854064,0.1512131779849488,0.22311797360850008,0.1795381150149604,0.1578117242237256,1494.2112895808527
91,0.25768763128839056,0.2097689703082123,0.13500212311850404,0.06763176703339632,0.21550958261892747,0.11491483045756122,0.1761685331518123,0.2017274552102735,0.17845111870427005,0.1421052320470576,0.1460929411582479,0.23671558377360508,0.18070457975649945,0.15609660804487485,3433.0015538989587
92,0.24358594682591625,0.2003585487249226,0.13193245696935546,0.06286623327567695,0.2191666577365819,0.10702251022854435,0.17547159689069167,0.20367167480244922,0.16915010919886567,0.15340983539882366,0.14326086182096703,0.2376024366517002,0.17830252631850155,0.1490550992993112,1507.4599925683533
93,0.24469325513195522,0.21021027479612797,0.1277927357178097,0.06568300113042473,0.20344671827958183,0.11340467618413066,0.173962097059026,0.20148567954387436,0.1616212547049484,0.14897645256274156,0.1465343920375015,0.23656200651801773,0.18293151101202587,0.15767504205156987,1447.7260747573919
94,0.2491849289575691,0.2084183922387805,0.1162150421635946,0.07126223038770388,0.21939098192689147,0.10883088387396578,0.1894557654564636,0.21172430441010617,0.17055597145904772,0.15632926488592064,0.15440668266539997,0.22985765325608978,0.17232042217444327,0.1490772819304105,1641.537506251057
95,0.2536647280422877,0.20525773613308437,0.13148318788504745,0.07138957811952612,0.21531544426545507,0.10754891581805087,0.16539198434417146,0.2182802548811547,0.1726979776420879,0.14344751457019678,0.14599251362196758,0.23709035034080492,0.17924166386324267,0.14084988834049664,2023.515715125674
96,0.24107700357200681,0.20515476931400006,0.11518862921998813,0.06711092151364274,0.2044135133526373,0.10464476452837866,0.1756894296462591,0.2185672606177551,0.17434722203473724,0.14519091002275375,0.15764517765183067,0.2257438223785525,0.17045522491939263,0.15288131018748385,2044.7230111801528
97,0.24935630588096963,0.20531178997291716,0.118259359341749,0.07063184325993115,0.20063942189865974,0.10466793392726817,0.18939531646575516,0.2024364011359952,0.16419809983279263,0.15636714349239988,0.14812105958058253,0.22072816928719324,0.17282714484066636,0.14103850129473913,1965.6910475749394
98,0.25875362290962095,0.21614968167469745,0.1301137171282816,0.06608116132224644,0.21951753175309865,0.1149064341665291,0.1711960215269082,0.2170160673657225,0.16476062885085035,0.14382528348171303,0.15654837853828496,0.22412864931941529,0.18023021490356628,0.1539296408059086,4165.656704928866
99,0.2563624702563633,0.20129682987026046,0.13582888185621686,0.07465724483741285,0.2196697506753196,0.11609389996591152,0.17041381652408602,0.20802865706372792,0.17830148154773934,0.15326104800736715,0.1491548947892908,0.22207226177770595,0.1733895268673362,0.14872913980369798,3787.2644794947773
100,0.24742330332153062,0.21530834018978634,0.12770233510773332,0.06090872800258557,0.21536651209883434,0.10285406962702931,0.18351870804783635,0.20702362986229172,0.1764698181509676,0.15516865229006468,0.14448311211176446,0.22082552808606176,0.17494738393534162,0.1550346256456324,1458.4535379140593
