,mab_s0,beni_s01,butkat_s1,beni_s2,kat_s2,loss
89,0.2576118806002262,0.20706316485552043,0.13167379363375065,0.07257664369682465,0.20629711637794773,281.6800463698767
90,0.2526758172054461,0.20075253770013626,0.12628411177246976,0.07719673220699111,0.2036901852787985,245.81689826226645
91,0.2561316823347239,0.21042540237215598,0.12810590004250305,0.06659591545821059,0.21612939775498738,428.51818625675725
92,0.24261618588348446,0.2128009371804749,0.1107142569431847,0.07406909335092633,0.21125024330113196,331.4921487091158
93,0.2446294773647062,0.21865780286567144,0.12556615733829812,0.0687069071840088,0.21823921975410443,684.3998891462563
94,0.24713660461053277,0.20940541682084085,0.1258071422563215,0.07991968087750151,0.2034426711164673,99.9918009193448
95,0.24758040719153177,0.2123820114544835,0.13686983346434867,0.06688528652183397,0.20009126558558812,342.7957881974985
96,0.2524311782887828,0.21048862344749641,0.13723378503302835,0.07414111806341853,0.21561175591408527,901.128989486153
97,0.2526952969240003,0.21888067218318186,0.11718971032281379,0.07651809742367405,0.21530060166505693,442.186307887289
98,0.2545614530442937,0.20618291510304357,0.11778864055220567,0.07420747074845686,0.21279525559194568,167.9292469494643
99,0.2591499191232924,0.20479517791773233,0.1276875424702571,0.06287888018057691,0.20043862656476746,237.29151260930269
100,0.24459299510977386,0.20600143521111147,0.1308344079308887,0.06593363313555871,0.20925191905198856,332.0827715326741
101,0.2463566375643781,0.20272488274899844,0.11271462278607745,0.07990376770234733,0.21925716004534626,250.78274966357353
102,0.2550477300318517,0.20906974781704615,0.1374446971635672,0.07211208939466444,0.21452644926560316,813.7840049698771
103,0.24771844385567457,0.20056502634691273,0.13140785206795402,0.06322216286449966,0.21947037292769905,714.1490375524379
104,0.2551000843995514,0.20801297792104415,0.12643416959057788,0.0669943935932871,0.21200503467728526,246.95492343131514
105,0.25190718144545,0.20652108454081458,0.12464857953856165,0.0681527988868511,0.20286014786808113,201.64353220132062
106,0.25602634792004625,0.21849098685599075,0.1250500775340915,0.07558080442382593,0.2031352657977687,368.09885380253775
107,0.2479360238869251,0.20770431456836783,0.12624174073984695,0.06897378159118292,0.213795045473871,261.68241003621586
108,0.25350284236133463,0.21957971495068923,0.13784931444896284,0.07455226486874147,0.21913365713509575,1508.3560677265646
109,0.24272323184420083,0.21659336737007526,0.11501653319054932,0.07401041293640792,0.2033922228032588,430.21932420889493
110,0.24120356079392272,0.20637078491352176,0.13469239011458106,0.06815008624643495,0.21932193983441745,818.7672762514101
111,0.25221722696769244,0.20038512017780327,0.11867391270199011,0.07367172069145657,0.20558948803343507,452.56312643009625
112,0.24196897442123427,0.2133011520574102,0.12219943746521077,0.0625876954421408,0.20586622294752618,108.47819987125624
113,0.2583729783977855,0.20041964674565943,0.11322810863358204,0.07825608507179792,0.21295782219459372,435.016678131898
114,0.25876942032055955,0.21258617710650243,0.12207479997271589,0.07858899647055409,0.2107136361530598,265.67489052104366
115,0.2434582423903103,0.20439001721297623,0.1371841086445904,0.07754692068233796,0.20122934578200047,330.59100918831854
116,0.25721265661404763,0.21844802489145135,0.1243544201351266,0.07766048454209012,0.2187572019325351,786.3181532094899
117,0.25134272761139137,0.205283179993935,0.12588354300738694,0.06147816933775084,0.20567000239873137,194.16286407982741
118,0.24393234312754444,0.2012067036029765,0.11910099852604922,0.07486361776578802,0.2143904017821422,253.05268507676513
119,0.24376489279804803,0.2028867439376856,0.13086300691207706,0.07383235454213148,0.20953213202097415,341.17981838369445
120,0.24450924914916308,0.21620960486852575,0.1197678231614591,0.07184028660344238,0.2114176872397628,257.16280790300874
121,0.2563485098314255,0.21275729072254293,0.13039032251010615,0.07680021084003537,0.21958650982984212,827.2948102506074
122,0.25347464282487453,0.21962094658732423,0.12904421301856456,0.06229195881251204,0.21950139808097768,923.2899228459997
123,0.24137111575493386,0.20790137625952143,0.1247960899779951,0.06329548787773656,0.21580193736648023,283.3562351676163
124,0.24260787768108638,0.21170974512846147,0.1252200001862055,0.06180753995196846,0.21318571054771768,197.5167742180501
125,0.259699794971192,0.20023763622117347,0.12739138804434247,0.06185255364343118,0.20460135739020335,291.6937242690698
126,0.24804652801977312,0.2135196671371274,0.12218701352348336,0.06970586747098878,0.20540572060378187,147.96985347427244
127,0.259441628990012,0.20220109649642992,0.11042083825475932,0.06421235554940598,0.20459115484908327,657.5370929772602
128,0.24980792445945096,0.20601985799999675,0.1117162108807908,0.07786521465516309,0.20395638198266103,457.3650908666658
129,0.24479633937340844,0.20618417158896746,0.11193969473189024,0.06361904339194899,0.2121627204666988,407.0941302995949
130,0.2561511777557197,0.21753405314833926,0.11498909879690386,0.06689459417942886,0.2027606451807968,430.5597970209121
131,0.24042474520523802,0.20900877084326538,0.12502023300878493,0.07752016539828172,0.21418453896010792,222.02094599685012
132,0.2442719452428202,0.20849545427225846,0.11894975020200517,0.07530921999472534,0.20535607777388018,217.16278186534396
133,0.25363139180580246,0.20369302366196274,0.12085825001213871,0.07207074064536455,0.20473623598922605,331.02980156040377
134,0.2487573685587014,0.21106896725738936,0.12916123674581967,0.07291816891268371,0.20824713481037102,267.91029906225526
135,0.24897987311412176,0.21559997478953516,0.13545594879214778,0.060299417668852766,0.2021845539798022,423.18180965095826
136,0.2553064528125504,0.2181414508877962,0.127967849158385,0.07482495618123096,0.21914891260517713,909.5239333491122
137,0.2507886288828029,0.20236643923761985,0.1323286764952123,0.07121217862464983,0.21671969504999095,642.35225683646
138,0.25001076637609426,0.21620528556661223,0.12696210888660026,0.07947657341438702,0.21597563482377743,682.6320221226123
139,0.25691157382169366,0.2176689648309303,0.13070655866962622,0.07123701224969628,0.2069897271348773,573.192339787859
140,0.25980377870580146,0.21853562919464248,0.12521388834852307,0.06564959689096972,0.2157937318814906,629.9416273954098
141,0.24783050649948998,0.2006611745819412,0.11276515697661418,0.07401699906154716,0.2165773742132179,395.23591808216906
142,0.24306616112139562,0.21854411327118647,0.12855000260345445,0.07640146105636526,0.2072522152254263,519.5815054036592
143,0.24787283122011777,0.20386412404408338,0.1394921068133512,0.07588494675872352,0.20000384467173798,404.8905735681207
144,0.24531563075460466,0.21894723138696487,0.13803963293320767,0.07806009993592515,0.2029609247690052,822.8685795188248
145,0.24608951110395402,0.20589528718606334,0.12414969406448499,0.07461257144170269,0.20971247831180623,141.67576441007083
146,0.24184671266859314,0.20681321444597428,0.13162223408479912,0.06608315581947012,0.21816140991472072,630.8279182017716
147,0.24363559870804238,0.20004487542730898,0.11017287441026401,0.0730675797389253,0.2157973152446798,513.7162848034943
148,0.25610684081920343,0.21155344775090956,0.12146556566797953,0.07199354919641648,0.20162137238068087,236.56215069600833
149,0.24574641718773146,0.20555491912803872,0.11057968892546258,0.06792246355486335,0.2062047014427309,528.6839391945605
150,0.2541868777672412,0.21174314509566283,0.12854172445368925,0.07835257016045691,0.20818158428148448,334.00098706708656
151,0.24694422235236135,0.21755971284715964,0.1326371753455493,0.06083155034751431,0.21151196436355546,668.9014215603406
152,0.25888173738721076,0.21248274657397398,0.12770265775447598,0.07828705925879224,0.21427783033296907,532.1854492446655
153,0.25122449870567376,0.20405357973986926,0.12123876253369475,0.06259637673105616,0.21079750642100098,234.0853924105944
154,0.25610517128919047,0.21062901927855027,0.12871529117646036,0.07656388945903851,0.20334032106114264,180.8426279019448
155,0.2546402830797401,0.21966060261608372,0.12021590047552728,0.07529222342980646,0.20843326251160438,406.8292820380133
156,0.25826980766540636,0.20039113869683398,0.13718763430407072,0.06672599927865419,0.21293689218842005,800.0077893550632
157,0.25033453560425556,0.21114038097981833,0.11902484817936947,0.07722564177151825,0.20499447209614305,244.22166130470907
158,0.24009563801522255,0.20252309299657778,0.11557868296570424,0.0775046870619282,0.2183480222052518,233.23290583359767
159,0.25378958973246213,0.20962202170197758,0.13104432050060427,0.07795949269851885,0.20323659973134323,212.2948054064169
160,0.2421101644403011,0.20590122227116778,0.12511739120226628,0.07464085699345478,0.21282152370914698,211.05915276886185
161,0.24772284712121617,0.21298776614630002,0.12283586375902535,0.07415942554096967,0.20129072418270358,224.8934717513834
162,0.24329247580451802,0.2020845563415955,0.1374254279725384,0.07065684298480135,0.20210903743930564,415.19599804822997
163,0.2501753541335159,0.21105233408464366,0.12128247850000969,0.07647017088863128,0.2183060429498355,289.75154735143803
164,0.24288705157435742,0.20398113727751205,0.12868280421401687,0.06491714424365944,0.2053555429519301,225.09113018077016
165,0.25867315117554457,0.20748520561576206,0.13683126410601243,0.07096579165417538,0.21356053327800836,743.2827926761664
166,0.25478903761440197,0.2146467740853187,0.11816066333674353,0.07281925226543554,0.20063180637894346,380.9728596533339
167,0.2477073222503197,0.21635842914497697,0.12019254442107655,0.06727847213834391,0.20506339950710523,231.96238227577987
168,0.25313296279922753,0.21529855970058043,0.13981734566729867,0.07106577726221844,0.2170106090618727,1295.0516712950075
169,0.2418480647432679,0.21547228873082336,0.12688800607328535,0.07327665625789069,0.21080071766724268,404.59444157700807
170,0.25568524615770305,0.2050627454109432,0.11551903240684364,0.07677537411521639,0.21758166072850946,166.55043148201145
171,0.24066909060626077,0.20352460737363046,0.12310184928804299,0.06223032277467948,0.21285286242207557,262.27492970072217
172,0.2581807986573018,0.20760626856108846,0.11448860239786884,0.07337216928019846,0.2109008208202665,258.27288910277764
173,0.2563825584184854,0.21641589826020843,0.11289568981661974,0.06445819783077973,0.2113218883714214,290.20863360864007
174,0.2566867295540305,0.20223827295130403,0.11126707318872459,0.06341717636464561,0.21615588948256265,451.55500275812017
175,0.2411795153443237,0.2032697439046868,0.11126531485972412,0.07252099712001144,0.20675501701912388,561.4282276123595
176,0.2591223426930228,0.203180852405552,0.11352957387796195,0.07345035745156667,0.2028342241174001,547.9809064451649
177,0.2547864383438956,0.2000702905158811,0.12312927358627195,0.061005243826852844,0.20182803329055737,468.45772181466714
178,0.25737092721704613,0.20750789185011514,0.11382305579973234,0.07160364695392647,0.20960799858833934,313.43597048962164
179,0.24935339815547553,0.20504267795637524,0.12334901674737289,0.07118202964643844,0.2075942944400419,167.71612672189346
180,0.24858438400615795,0.20088754142281162,0.13428792916790125,0.07727201458870264,0.21955910923661098,818.3578913608716
181,0.2521794938950331,0.20674657464072319,0.13786871525999236,0.06937605109911302,0.20095424466311715,375.834126256978
182,0.2540082175156025,0.20118040369870022,0.13080342422408917,0.06742343587618362,0.2174411993559089,626.0569329029294
183,0.2465976294356588,0.21221840553510024,0.11659550875385209,0.0626605951701922,0.216953801792959,106.40829866363575
184,0.2599194379915722,0.20457001545912643,0.12598994341339181,0.0720376146162681,0.21941903362726844,464.3268262227648
185,0.2598720523031398,0.20279736118526376,0.11942141311365749,0.060171035555180316,0.2073693361278281,404.25867683689216
186,0.2414229536600068,0.20473018955558833,0.1366712971994866,0.07238464705918676,0.21202893740707537,652.486263494374
187,0.245095623977305,0.21655982545043548,0.12607268965693233,0.07371904719348209,0.20872887548228108,368.6196117519741
188,0.243442922342784,0.21406102641565755,0.13792740479844298,0.07884673489130342,0.21288371313352492,967.9118789828756
189,0.25131874426196893,0.20199326270838383,0.11070974962726768,0.06585590970900732,0.21641075062435952,453.87456268637004
190,0.25836742978114696,0.2062951285866035,0.13398037467460155,0.06956981406317483,0.2124917040609083,582.579224089017
191,0.24119436927119664,0.20536173439684757,0.11918404366039267,0.06106338343340751,0.21312029420780718,241.41315869614604
192,0.24238798057350108,0.21444838861629437,0.1346133715124751,0.06667451307496357,0.210996666532698,645.1674355080473
193,0.25001563011066613,0.20134302162982867,0.11676167015378351,0.06896425643820628,0.21966029180648328,263.4995404042753
194,0.25985929210917474,0.21365757237369729,0.11192240533781506,0.06378584324605889,0.20705293861972768,358.4965005846061
195,0.25229818504353413,0.20370640110342136,0.11814255664569998,0.06924366564708212,0.21859584245643732,235.63055325923142
196,0.24005408060292824,0.21550250315974012,0.11376081738024735,0.07547898095540773,0.2161072664915864,250.94513453594578
197,0.2484925982947125,0.21073186732973986,0.12559061112245867,0.06962044553937877,0.20560732364562265,89.929925085194
198,0.24501162613245747,0.21926394421068643,0.1264548556478546,0.06143952230895098,0.2134747400314447,534.9004295614396
199,0.2492561665108834,0.21102310296950216,0.13797550709011477,0.06593585755372915,0.2149895310850089,863.2172516485582
200,0.2531839801629157,0.21029758180638358,0.12986480684307944,0.07143904711866735,0.20646631618581404,227.63027003584244
201,0.2550455559448867,0.20014211037459462,0.13824736922114583,0.0757933862977345,0.21371876027757858,842.2012956017021
202,0.25507206941780836,0.20961675405302946,0.11716476953782243,0.0658412220339225,0.2072717795333591,241.51745295431527
203,0.25355228654854306,0.2117823435919651,0.12173853193814306,0.06412251877148119,0.2188537747212458,274.2504644126808
204,0.25573572173632825,0.20204794779035548,0.13301421863155938,0.06461799582545955,0.20784075954011214,441.48449592817633
205,0.2547697438948769,0.20085783936453216,0.1339458426830823,0.07589118301467833,0.20928646234677542,489.4760244202054
206,0.25348794253276713,0.21939511711999535,0.11628912947725843,0.07545327233152214,0.20448327591354454,444.7150049380724
207,0.2546804511482583,0.20679429686575848,0.12080840824013357,0.07120072861698619,0.20226002549506286,295.3700280970292
208,0.25316290229863536,0.20827550556418736,0.1353297463432956,0.07361057242373427,0.2082531193210902,456.5514372317132
209,0.2535550634304693,0.2141257131006349,0.13755202564397812,0.07478252614113308,0.214796165492714,1044.1878574552543
210,0.24798780325744624,0.2014808287045819,0.13763783538763588,0.0683020442868429,0.21420507925475044,819.8386550503632
211,0.25335876343905817,0.2090213457267555,0.13765210018998614,0.06722855408245242,0.21815418747816423,952.3659783221512
212,0.24650101442915814,0.21803657536413684,0.1259561535352022,0.07813100195857407,0.207270314945762,434.4318839583402
213,0.2580627518792809,0.2140901276247398,0.13894332119332278,0.0638448274325119,0.21388419000208508,1022.6250876276567
214,0.25283719495179235,0.21640360829536173,0.13764798850670137,0.06383688445357236,0.2044616760669686,663.6163115555788
215,0.2561643960123961,0.20741606615771094,0.1241867356981346,0.06632671530102181,0.20975904692167166,174.0592323554272
216,0.24776999347935535,0.20582553212593133,0.12116758945598247,0.06373409986653987,0.20109587308033763,374.1420633463523
217,0.24778851381543732,0.21534547002259827,0.11099914190639053,0.07662701694761936,0.20810636981605674,424.1745114702311
218,0.25603122452614024,0.2086516458991184,0.11408342044586076,0.07312718410847244,0.21701360641688794,116.11241174347776
219,0.24673031536010176,0.20719585630491544,0.12946252712468712,0.06690157423315168,0.20688979533690474,207.1874244081642
220,0.25149741938001396,0.21075160134351087,0.13902484250984415,0.07215430594461145,0.200211635393435,435.0079250691334
221,0.251080152207371,0.21196163211767097,0.11140261660396274,0.06617081123829344,0.21258825534309791,243.5326428916919
222,0.24093575073490595,0.20526442030601486,0.12138311421889779,0.07929623573971406,0.21243469297595488,140.42905771303515
223,0.2583418476280963,0.21356959277066356,0.1386550594779808,0.06817750936651806,0.2062102393586151,721.2701561438887
224,0.2509184042853221,0.2056585458660266,0.11657653046429556,0.0757146807817663,0.21897792044823647,163.12714426838048
225,0.2564188004621625,0.20930129893050647,0.1352543937250875,0.07705927082018846,0.2153815673010818,780.9670345653774
226,0.25342683600193283,0.21471161094567537,0.12805017466020013,0.06316162716957555,0.21209549038669176,423.7020508647181
227,0.25167307020500695,0.21138928164142912,0.11529291979195472,0.07088321219200942,0.2111737068517608,191.72007180390463
228,0.2548701787231079,0.218310532861311,0.12357065036044092,0.06914005719182593,0.21258786077081993,464.6743734482295
229,0.24766735546009636,0.2051945047370497,0.1191819949486599,0.0702016939917366,0.2002092137897247,422.8659351527357
230,0.2428571397247744,0.20085021048553015,0.13147494693281572,0.0622623752379048,0.20121892240817285,265.8065520287919
231,0.25505735573640437,0.21460157695255833,0.13138173173689885,0.07147350783555172,0.21668700681454495,793.4889869728927
232,0.24886467900220136,0.21510506146795613,0.12572597893341445,0.07417998498544455,0.20090793429065684,206.2388472751461
233,0.25498926469258926,0.2084834414277302,0.11505149488934582,0.0786670353081931,0.20621467631839427,295.05540917050257
234,0.2563847246217697,0.21553996889092314,0.138486112397881,0.06937442996973144,0.20994776003177823,928.5579013881347
235,0.2517082342752932,0.2081812103374397,0.1358681170267639,0.06973466721501727,0.2013345603107715,289.7114463862744
236,0.24809436198001,0.21669853208325807,0.11800589062277374,0.07134977477787635,0.20926282823131614,244.03532492831596
237,0.2594502794824279,0.20820462430993011,0.1327786341304487,0.07845228536749232,0.20541699987692966,319.12558520254765
238,0.24393436170876964,0.21852779972305314,0.12199198379360825,0.07439813934102388,0.20031223698439524,353.41562812531197
239,0.2565635279220705,0.20494419138342282,0.1320783426316702,0.060242441622640225,0.21101430894249532,488.34712516117526
240,0.2480903204960416,0.20813854902676876,0.12660187231134223,0.07338307781621992,0.21583622145127535,312.25729127150237
241,0.2464962403653009,0.21832083216737388,0.12979993753963381,0.07169294666839926,0.21183914189978267,671.2597144586359
242,0.2547886811681455,0.20490393133708168,0.1342276307804074,0.07443157744922571,0.20483138505774806,344.74076932926374
243,0.24587985494094086,0.20177049299363498,0.13406494359536125,0.07133863208172517,0.21854370656892508,776.0308711437399
244,0.2585205819119328,0.2024851294319841,0.1170627316297068,0.06835336363521477,0.21066078093372034,374.5675516444878
245,0.25084315876287433,0.20008213410365341,0.12225883325954216,0.07807960580065976,0.20647902155487258,322.1333587548397
246,0.24041989264077257,0.20233260349314924,0.11726053937715807,0.07987910724333688,0.20739077661230965,397.07851838222234
247,0.24456090816385284,0.2044978193718224,0.1145073411241715,0.0769151729035161,0.2066866678640361,416.72253808555564
248,0.24734297673358724,0.20592307102720578,0.1339422104997255,0.06041846666164174,0.21082124546409237,524.3304601487112
249,0.24656277919593458,0.20291044782850512,0.13489883210157694,0.07693192546943282,0.2045312627694737,346.85586657215003
250,0.2526064821429231,0.20674170523448232,0.12236125692667957,0.062716454396942,0.21892050908048474,306.65693057672684
251,0.24300227806317282,0.215593381415912,0.13151171272383022,0.0737798344342952,0.21391123900517464,703.1254507100152
252,0.250954436896888,0.21860781857320433,0.12387759900602852,0.07319624730035745,0.20828023664371034,397.31302665621547
253,0.25664386590859617,0.2096347890301542,0.12916664686705506,0.06236482358703159,0.20644755687338795,205.3547380318909
